id,Source title,Source type,Print ISSN,Electronic ISSN,ASJC field IDs,Year,Citing source,P,IPP,IPP (lower bound),IPP (upper bound),SNIP,SNIP (lower bound),SNIP (upper bound),% self cit,APC_USD_denominated_x,Subjects_x,APC_USD_denominated_y,Subjects_y,APC_USD_denominated,Subjects
332885,Neural Plasticity,Journal,2090-5904,1687-5443,2728; 2808,2021,1,511,3.40900195694716,3.07827788649706,3.76908023483366,0.955949508760866,0.863459065743906,1.06070580294482,0.0252583237657865,2100,Medicine: Internal medicine: Neurosciences. Biological psychiatry. Neuropsychiatry,2100,Medicine: Internal medicine: Neurosciences. Biological psychiatry. Neuropsychiatry,2100.0,Medicine: Internal medicine: Neurosciences. Biological psychiatry. Neuropsychiatry
332922,Neural Regeneration Research,Journal,1673-5374,1876-7958,2806,2021,1,1005,4.23283582089552,3.92338308457711,4.60398009950249,1.01739982425713,0.938953375122573,1.10429059530928,0.0778091208274565,1500,Medicine: Internal medicine: Neurosciences. Biological psychiatry. Neuropsychiatry: Neurology. Diseases of the nervous system,1500,Medicine: Internal medicine: Neurosciences. Biological psychiatry. Neuropsychiatry: Neurology. Diseases of the nervous system,1500.0,Medicine: Internal medicine: Neurosciences. Biological psychiatry. Neuropsychiatry: Neurology. Diseases of the nervous system
333007,Neurobiology of Disease,Journal,0969-9961,1095-953X,2808,2021,1,841,6.705112960761,6.2294887039239,7.23662306777646,1.38349914995556,1.28476244749891,1.48672510466191,0.0218123780812201,2500,Medicine: Internal medicine: Neurosciences. Biological psychiatry. Neuropsychiatry,2500,Medicine: Internal medicine: Neurosciences. Biological psychiatry. Neuropsychiatry,2500.0,Medicine: Internal medicine: Neurosciences. Biological psychiatry. Neuropsychiatry
333034,Neurobiology of Pain,Journal,-,2452-073X,2703; 2728; 2801,2021,1,44,3.18181818181818,2.47727272727273,3.88636363636364,0.74198939257505,0.542992974145165,0.974651791900023,0.0428571428571429,,,1800,Medicine: Internal medicine: Neurosciences. Biological psychiatry. Neuropsychiatry,1800.0,Medicine: Internal medicine: Neurosciences. Biological psychiatry. Neuropsychiatry
333045,Neurobiology of Stress,Journal,-,2352-2895,1303; 1310; 1312; 1314; 2804; 2807,2021,1,179,6.43575418994413,5.29050279329609,7.77094972067039,1.52319471520338,1.22235800503195,1.86139880059643,0.0338541666666667,,,1500,Medicine: Internal medicine: Neurosciences. Biological psychiatry. Neuropsychiatry: Neurology. Diseases of the nervous system | Science: Physiology: Neurophysiology and neuropsychology,1500.0,Medicine: Internal medicine: Neurosciences. Biological psychiatry. Neuropsychiatry: Neurology. Diseases of the nervous system | Science: Physiology: Neurophysiology and neuropsychology
333456,NeuroImage,Journal,1053-8119,1095-9572,2805; 2808,2021,1,2899,7.3787512935495,7.00758882373232,7.79682649189376,2.09911800508847,1.98686541746226,2.22618385615192,0.135711280445047,3450,Medicine: Internal medicine: Neurosciences. Biological psychiatry. Neuropsychiatry,3450,Medicine: Internal medicine: Neurosciences. Biological psychiatry. Neuropsychiatry,3450.0,Medicine: Internal medicine: Neurosciences. Biological psychiatry. Neuropsychiatry
333835,Neurology and Therapy,Journal,2193-8253,2193-6536,2728; 2808,2021,1,101,4.58415841584158,3.6039603960396,5.7029702970297,1.21137273134736,0.944165480781727,1.51566943456587,0.0259179265658747,5100,Medicine: Internal medicine: Neurosciences. Biological psychiatry. Neuropsychiatry: Neurology. Diseases of the nervous system,5100,Medicine: Internal medicine: Neurosciences. Biological psychiatry. Neuropsychiatry: Neurology. Diseases of the nervous system,5100.0,Medicine: Internal medicine: Neurosciences. Biological psychiatry. Neuropsychiatry: Neurology. Diseases of the nervous system
333922,Neurology Research International,Journal,2090-1852,2090-1860,2728; 2808,2021,1,68,2.23529411764706,1.61764705882353,2.97058823529412,1.02013697517904,0.672529702374382,1.48861163321673,0.00657894736842105,900,Medicine: Internal medicine: Neurosciences. Biological psychiatry. Neuropsychiatry: Neurology. Diseases of the nervous system,900,Medicine: Internal medicine: Neurosciences. Biological psychiatry. Neuropsychiatry: Neurology. Diseases of the nervous system,900.0,Medicine: Internal medicine: Neurosciences. Biological psychiatry. Neuropsychiatry: Neurology. Diseases of the nervous system
333948,Neurology: Genetics,Journal,-,2376-7839,2716; 2728,2021,1,226,3.18141592920354,2.7212389380531,3.7212389380531,1.03522019213731,0.883664571698351,1.21477746362962,0.00278164116828929,,,3300,Medicine: Internal medicine: Neurosciences. Biological psychiatry. Neuropsychiatry: Neurology. Diseases of the nervous system | Science: Biology (General): Genetics,3300.0,Medicine: Internal medicine: Neurosciences. Biological psychiatry. Neuropsychiatry: Neurology. Diseases of the nervous system | Science: Biology (General): Genetics
333955,Neurology: Neuroimmunology and NeuroInflammation,Journal,-,2332-7812,2728; 2808,2021,1,139,6.55395683453237,5.23741007194245,8.23741007194245,1.84915856591396,1.50381097754295,2.27674258089679,0.00109769484083425,,,3450,Medicine: Internal medicine: Neurosciences. Biological psychiatry. Neuropsychiatry: Neurology. Diseases of the nervous system,3450.0,Medicine: Internal medicine: Neurosciences. Biological psychiatry. Neuropsychiatry: Neurology. Diseases of the nervous system
334374,Neuropsychiatric Disease and Treatment,Journal,1176-6328,1178-2021,2738; 2803,2021,1,986,3.10344827586207,2.86004056795132,3.37119675456389,1.08964005563504,0.99003583160846,1.19647579394294,0.0258169934640523,,,2836,Medicine: Internal medicine: Neurosciences. Biological psychiatry. Neuropsychiatry: Neurology. Diseases of the nervous system,2836.0,Medicine: Internal medicine: Neurosciences. Biological psychiatry. Neuropsychiatry: Neurology. Diseases of the nervous system
334618,Neuropsychopharmacology Reports,Journal,-,2574-173X,2736; 2738; 3004; 3203,2021,1,128,2.0390625,1.5703125,2.5546875,0.662598095966318,0.512725586815436,0.842366095588438,0.053639846743295,,,2700,Medicine: Therapeutics. Pharmacology | Medicine: Internal medicine: Neurosciences. Biological psychiatry. Neuropsychiatry,2700.0,Medicine: Therapeutics. Pharmacology | Medicine: Internal medicine: Neurosciences. Biological psychiatry. Neuropsychiatry
334895,Neuroscience of Consciousness,Journal,-,2057-2107,2728; 2738; 2808; 3203; 3205,2021,0,42,2.83333333333333,2.02380952380952,3.76190476190476,0.898288146937376,0.604499931384623,1.22117220213464,0.0,,,1760,Medicine: Internal medicine: Neurosciences. Biological psychiatry. Neuropsychiatry,1760.0,Medicine: Internal medicine: Neurosciences. Biological psychiatry. Neuropsychiatry
334995,NeuroSignals,Journal,1424-862X,1424-8638,2804; 2806; 2808,2021,1,19,2.36842105263158,1.68421052631579,3.15789473684211,0.570008733635306,0.379940296168208,0.770984757186951,0.0,1470.0,Medicine: Internal medicine: Neurosciences. Biological psychiatry. Neuropsychiatry: Neurology. Diseases of the nervous system | Science: Physiology: Neurophysiology and neuropsychology,1470.0,Medicine: Internal medicine: Neurosciences. Biological psychiatry. Neuropsychiatry: Neurology. Diseases of the nervous system | Science: Physiology: Neurophysiology and neuropsychology,1470.0,Medicine: Internal medicine: Neurosciences. Biological psychiatry. Neuropsychiatry: Neurology. Diseases of the nervous system | Science: Physiology: Neurophysiology and neuropsychology
335344,New Biotechnology,Journal,1871-6784,1876-4347,1305; 1312; 1502,2021,1,238,5.71428571428571,5.02521008403361,6.41596638655462,1.42038448571523,1.22446577644883,1.62554583833444,0.025,2750,Technology: Chemical technology: Biotechnology,2750,Technology: Chemical technology: Biotechnology,2750.0,Technology: Chemical technology: Biotechnology
335788,New Journal of Physics,Journal,-,1367-2630,3100,2021,1,2005,3.45536159600998,3.28877805486284,3.65436408977556,1.05316876226142,0.993171689915217,1.11713035559721,0.0539838337182448,,,2195,Science: Physics,2195.0,Science: Physics
335949,New Microbes and New Infections,Journal,-,2052-2975,2404; 2725,2021,1,353,3.43909348441926,2.74787535410765,4.21813031161473,1.03938720808488,0.843543613533794,1.26870717278379,0.0131795716639209,,,1300,Medicine: Internal medicine: Infectious and parasitic diseases,1300.0,Medicine: Internal medicine: Infectious and parasitic diseases
336989,NFS Journal,Journal,-,2352-3646,1106; 2916,2021,1,40,5.925,3.875,8.7,1.95876879701379,1.29760609879895,2.78681094422649,0.00843881856540084,,,1250,Technology: Home economics: Nutrition. Foods and food supply | Technology: Chemical technology: Food processing and manufacture,1250.0,Technology: Home economics: Nutrition. Foods and food supply | Technology: Chemical technology: Food processing and manufacture
337826,Noise and Health,Journal,1463-1741,1998-4030,2733; 2739; 3616,2021,1,71,1.53521126760563,1.11267605633803,2.01408450704225,0.825382149822509,0.579558612677964,1.10126520485748,0.018348623853211,100,Medicine: Otorhinolaryngology | Medicine: Internal medicine: Special situations and conditions: Industrial medicine. Industrial hygiene,100,Medicine: Otorhinolaryngology | Medicine: Internal medicine: Special situations and conditions: Industrial medicine. Industrial hygiene,100.0,Medicine: Otorhinolaryngology | Medicine: Internal medicine: Special situations and conditions: Industrial medicine. Industrial hygiene
337879,Noise Mapping,Journal,-,2084-879X,2308; 3102; 3322,2021,1,38,4.63157894736842,2.65789473684211,7.23684210526316,2.08041768474245,1.19738840826112,3.23170482200637,0.210227272727273,,,490.0,Technology: Environmental technology. Sanitary engineering,490.0,Technology: Environmental technology. Sanitary engineering
337905,Nonautonomous Dynamical Systems,Journal,-,2353-0626,2603; 2604; 2612; 2613,2021,1,36,0.5,0.194444444444444,0.916666666666667,0.566314730240281,0.209932971661698,0.997565936829516,0.0555555555555556,,,490.0,Science: Mathematics,490.0,Science: Mathematics
338137,Nonlinear Engineering,Journal,2192-8010,2192-8029,1500; 1705; 2200; 2611,2021,1,138,3.17391304347826,2.47826086956522,4.04347826086957,1.04605769874067,0.861734390265338,1.26179408377305,0.0730593607305936,490.0,Technology: Engineering (General). Civil engineering (General),490.0,Technology: Engineering (General). Civil engineering (General),490.0,Technology: Engineering (General). Civil engineering (General)
338207,Nonlinear Processes in Geophysics,Journal,1023-5809,1607-7946,1906; 1908; 3109,2021,1,109,2.5045871559633,1.87155963302752,3.30275229357798,1.01329355811132,0.769685775335113,1.31489644351623,0.0586080586080586,1283.8,Science: Physics: Geophysics. Cosmic physics,1283.8,Science: Physics: Geophysics. Cosmic physics,1283.8,Science: Physics: Geophysics. Cosmic physics
338584,Nordic Journal of Working Life Studies,Journal,-,2245-0157,1407; 1410; 2739; 3319,2021,1,77,1.38961038961039,0.974025974025974,1.88311688311688,0.838054533725953,0.574180739289958,1.1409595405827,0.149532710280374,,,343.0,Social Sciences: Industries. Land use. Labor: Labor. Work. Working class,343.0,Social Sciences: Industries. Land use. Labor: Labor. Work. Working class
339244,Nota Lepidopterologica,Journal,0342-7536,2367-5365,1103; 1105; 1109,2021,1,56,0.910714285714286,0.571428571428571,1.26785714285714,0.895808359792653,0.509553750662292,1.37688020050283,0.117647058823529,245.0,Science: Biology (General),245.0,Science: Biology (General),245.0,Science: Biology (General)
339523,Notulae Botanicae Horti Agrobotanici Cluj-Napoca,Journal,0255-965X,1842-4309,1102; 1108; 1110,2021,1,582,1.22164948453608,1.06701030927835,1.40378006872852,0.541081245028903,0.451984179239,0.633733507359616,0.0182841068917018,490.0,Agriculture: Forestry | Agriculture: Agriculture (General),490.0,Agriculture: Forestry | Agriculture: Agriculture (General),490.0,Agriculture: Forestry | Agriculture: Agriculture (General)
339939,NPG Asia Materials,Journal,1884-4049,1884-4057,2500; 2611; 3104,2021,1,269,10.5724907063197,9.28252788104089,11.9851301115242,2.00765555088899,1.73253934917295,2.32420818660217,0.0112517580872011,,,2313.4,Technology: Electrical engineering. Electronics. Nuclear engineering: Materials of engineering and construction. Mechanics of materials | Technology: Chemical technology: Biotechnology,2313.4,Technology: Electrical engineering. Electronics. Nuclear engineering: Materials of engineering and construction. Mechanics of materials | Technology: Chemical technology: Biotechnology
339960,npj 2D Materials and Applications,Journal,-,2397-7132,1600; 2210; 2211; 2500; 3104,2021,1,129,10.3023255813953,8.0,13.1085271317829,2.18834339050698,1.6303123648237,2.84685906901109,0.0263355906696764,,,2990,Technology: Electrical engineering. Electronics. Nuclear engineering: Materials of engineering and construction. Mechanics of materials | Science: Chemistry,2990.0,Technology: Electrical engineering. Electronics. Nuclear engineering: Materials of engineering and construction. Mechanics of materials | Science: Chemistry
339966,npj Aging and Mechanisms of Disease,Journal,-,2056-3973,1302; 2717,2021,1,31,5.41935483870968,4.09677419354839,6.96774193548387,1.03447369539279,0.777050915343275,1.31534096739097,0.0,,,3060,Medicine: Internal medicine: Special situations and conditions: Geriatrics,3060.0,Medicine: Internal medicine: Special situations and conditions: Geriatrics
339972,npj Biofilms and Microbiomes,Journal,-,2055-5008,1305; 2402; 2404,2021,1,123,7.75609756097561,6.50406504065041,9.20325203252033,1.73923615394931,1.43046827535918,2.06341720371394,0.0220125786163522,,,3490,Science: Microbiology: Microbial ecology,3490.0,Science: Microbiology: Microbial ecology
339978,npj Breast Cancer,Journal,-,2374-4677,2730; 2736; 2741,2021,1,141,7.27659574468085,5.9290780141844,8.70212765957447,1.728001805869,1.4034507137897,2.08145115220733,0.0302144249512671,,,3170,Medicine: Internal medicine: Neoplasms. Tumors. Oncology. Including cancer and carcinogens,3170.0,Medicine: Internal medicine: Neoplasms. Tumors. Oncology. Including cancer and carcinogens
339981,npj Clean Water,Journal,-,2059-7037,2308; 2310; 2311; 2312,2021,1,86,11.5232558139535,7.81395348837209,16.4186046511628,2.69691486291991,1.65396565891037,4.28379833884547,0.0151362260343088,,,2990,Technology: Environmental technology. Sanitary engineering: Water supply for domestic and industrial purposes,2990.0,Technology: Environmental technology. Sanitary engineering: Water supply for domestic and industrial purposes
339984,npj Climate and Atmospheric Science,Journal,-,2397-3722,1902; 2304; 2306,2021,1,139,9.41007194244604,7.71942446043165,11.2517985611511,2.50089909113693,2.01666804002196,3.06474694177843,0.0237003058103976,,,2990,Geography. Anthropology. Recreation: Environmental sciences | Science: Physics: Meteorology. Climatology,2990.0,Geography. Anthropology. Recreation: Environmental sciences | Science: Physics: Meteorology. Climatology
339990,npj Computational Materials,Journal,-,2057-3960,1706; 2211; 2500; 2611,2021,1,390,11.0564102564103,9.41025641025641,13.2641025641026,2.43718631695567,2.02793293282174,2.98059009591452,0.0412801484230056,,,2890,Technology: Electrical engineering. Electronics. Nuclear engineering: Materials of engineering and construction. Mechanics of materials | Science: Mathematics: Instruments and machines: Electronic computers. Computer science: Computer software,2890.0,Technology: Electrical engineering. Electronics. Nuclear engineering: Materials of engineering and construction. Mechanics of materials | Science: Mathematics: Instruments and machines: Electronic computers. Computer science: Computer software
339993,npj Digital Medicine,Journal,-,2398-6352,1706; 2701; 2718; 3605,2021,1,143,13.4825174825175,11.041958041958,16.0769230769231,3.71696774443063,3.06723188985757,4.53115420429779,0.0264522821576763,,,3060,Medicine: Medicine (General): Computer applications to medicine. Medical informatics,3060.0,Medicine: Medicine (General): Computer applications to medicine. Medical informatics
339997,npj Flexible Electronics,Journal,-,2397-4621,2208; 2500,2021,1,83,11.0,8.69879518072289,13.710843373494,1.97520276149556,1.56444412011407,2.43771231617503,0.0240963855421687,,,3170,Technology: Electrical engineering. Electronics. Nuclear engineering: Electronics | Technology: Electrical engineering. Electronics. Nuclear engineering: Materials of engineering and construction. Mechanics of materials,3170.0,Technology: Electrical engineering. Electronics. Nuclear engineering: Electronics | Technology: Electrical engineering. Electronics. Nuclear engineering: Materials of engineering and construction. Mechanics of materials
340002,npj Genomic Medicine,Journal,-,2056-7944,1311; 1312; 2716,2021,1,116,6.62068965517241,5.18103448275862,8.5,1.60517243330061,1.23445578575458,2.01210728881863,0.0299479166666667,,,3490,Medicine | Science: Biology (General): Genetics,3490.0,Medicine | Science: Biology (General): Genetics
340006,npj Materials Degradation,Journal,-,2397-2106,1601; 2501; 2503; 2505,2021,1,120,6.49166666666667,5.41666666666667,7.66666666666667,2.03708097596504,1.63846118653162,2.48753133058832,0.0949935815147625,,,1990,Technology: Electrical engineering. Electronics. Nuclear engineering: Materials of engineering and construction. Mechanics of materials,1990.0,Technology: Electrical engineering. Electronics. Nuclear engineering: Materials of engineering and construction. Mechanics of materials
340012,npj Microgravity,Journal,-,2373-8065,1101; 1301; 1912; 2501; 2701; 3101,2021,1,88,4.76136363636364,3.85227272727273,5.88636363636364,1.47367257529647,1.10514909346097,1.91921616176531,0.0930787589498807,,,3170,Technology: Chemical technology: Biotechnology | Science: Physiology,3170.0,Technology: Chemical technology: Biotechnology | Science: Physiology
340018,npj Parkinson's Disease,Journal,-,2373-8057,2728; 2804; 2808,2021,1,102,9.64705882352941,7.48039215686275,12.343137254902,2.51677559579231,1.85887051817942,3.47330504646609,0.0386178861788618,,,2990,Medicine: Internal medicine: Neurosciences. Biological psychiatry. Neuropsychiatry: Neurology. Diseases of the nervous system,2990.0,Medicine: Internal medicine: Neurosciences. Biological psychiatry. Neuropsychiatry: Neurology. Diseases of the nervous system
340031,npj Quantum Information,Journal,-,2056-6387,1701; 1703; 1705; 3109,2021,1,276,8.03260869565217,7.15579710144928,8.95289855072464,2.26322894134559,1.9901079955524,2.54934879695095,0.051871898962562,,,3790,Science: Physics | Science: Mathematics: Instruments and machines: Electronic computers. Computer science,3790.0,Science: Physics | Science: Mathematics: Instruments and machines: Electronic computers. Computer science
340036,npj Quantum Materials,Journal,-,2397-4648,2504; 3104,2021,1,219,6.4703196347032,5.6027397260274,7.46575342465753,1.78248645556862,1.532094053323,2.03257801517832,0.0232886379675371,,,2240,Technology: Electrical engineering. Electronics. Nuclear engineering: Materials of engineering and construction. Mechanics of materials | Science: Physics: Atomic physics. Constitution and properties of matter,2240.0,Technology: Electrical engineering. Electronics. Nuclear engineering: Materials of engineering and construction. Mechanics of materials | Science: Physics: Atomic physics. Constitution and properties of matter
340040,npj Regenerative Medicine,Journal,-,2057-3995,1307; 1309; 2204; 2701,2021,1,68,12.5294117647059,7.48529411764706,21.3970588235294,2.60502141694638,1.55058459336328,4.2329582248427,0.0269953051643193,,,3490,Medicine,3490.0,Medicine
340046,npj Schizophrenia,Journal,-,2334-265X,2738,2021,1,80,4.875,3.75,6.1125,1.46375690555534,1.05204351181676,1.9288101110252,0.0333333333333333,,,3490,Medicine: Internal medicine: Neurosciences. Biological psychiatry. Neuropsychiatry: Neurology. Diseases of the nervous system: Psychiatry,3490.0,Medicine: Internal medicine: Neurosciences. Biological psychiatry. Neuropsychiatry: Neurology. Diseases of the nervous system: Psychiatry
340050,npj Science of Food,Journal,-,2396-8370,1106; 2739,2021,1,48,6.85416666666667,4.375,9.72916666666667,2.49177216401289,1.32851994453963,4.18768080941386,0.0182370820668693,,,2190,Technology: Home economics: Nutrition. Foods and food supply | Technology: Chemical technology: Food processing and manufacture,2190.0,Technology: Home economics: Nutrition. Foods and food supply | Technology: Chemical technology: Food processing and manufacture
340055,npj Science of Learning,Journal,-,2056-7936,,2021,1,57,5.19298245614035,3.6140350877193,7.33333333333333,2.19373633712736,1.59168197691586,2.92312111962309,0.0135135135135135,,,2190,Education: Special aspects of education | Medicine: Internal medicine: Neurosciences. Biological psychiatry. Neuropsychiatry,2190.0,Education: Special aspects of education | Medicine: Internal medicine: Neurosciences. Biological psychiatry. Neuropsychiatry
340061,npj Systems Biology and Applications,Journal,-,2056-7189,1300; 1706; 2604; 2611; 3002,2021,1,109,5.01834862385321,3.97247706422018,6.11926605504587,1.06590378853231,0.857872643692495,1.30109784295278,0.0146252285191956,,,2990,Science: Biology (General),2990.0,Science: Biology (General)
340066,npj Vaccines,Journal,-,2059-0105,2403; 2725; 2736; 3004,2021,1,193,8.32124352331606,6.57512953367876,10.6062176165803,1.99126344983065,1.54261094329245,2.52831895379681,0.0386052303860523,,,3170,Medicine: Internal medicine: Specialties of internal medicine: Immunologic diseases. Allergy | Medicine: Internal medicine: Neoplasms. Tumors. Oncology. Including cancer and carcinogens,3170.0,Medicine: Internal medicine: Specialties of internal medicine: Immunologic diseases. Allergy | Medicine: Internal medicine: Neoplasms. Tumors. Oncology. Including cancer and carcinogens
340675,Nuclear Technology and Radiation Protection,Journal,1451-3994,-,2104; 2213,2021,1,147,0.761904761904762,0.605442176870748,0.952380952380952,0.548151911727036,0.396789469627654,0.692610087825456,0.357142857142857,147.0,Science: Physics: Nuclear and particle physics. Atomic energy. Radioactivity,,,147.0,Science: Physics: Nuclear and particle physics. Atomic energy. Radioactivity
340721,Nucleic Acids Research,Journal,0305-1048,1362-4962,1311,2021,1,3335,19.1091454272864,16.2662668665667,22.3385307346327,5.19045651536535,4.30778975042878,6.13433663939589,0.0436065213639003,3876,Science: Biology (General): Genetics,3876,Science: Biology (General): Genetics,3876.0,Science: Biology (General): Genetics
340755,Nucleus,Journal,1949-1034,1949-1042,1307,2021,1,73,3.65753424657534,2.87671232876712,4.63013698630137,0.872119488332823,0.649153234209422,1.11628124970102,0.0224719101123596,1328.7,Science: Biology (General): Genetics | Science: Biology (General): Cytology,1328.7,Science: Biology (General): Genetics | Science: Biology (General): Cytology,1328.7,Science: Biology (General): Genetics | Science: Biology (General): Cytology
340823,Nukleonika,Journal,0029-5922,1508-5791,2104; 2213; 2311; 3104; 3105; 3106,2021,1,68,1.08823529411765,0.720588235294118,1.52941176470588,0.720558323624572,0.473929522020936,0.998706420965477,0.0945945945945946,800,Science,800,Science,800.0,Science
341363,Nursing and Midwifery Studies,Journal,2322-1488,2322-1674,2902; 2913,2021,0,68,0.794117647058823,0.529411764705882,1.08823529411765,0.553286965339443,0.331521385367032,0.838809402183223,0.0,150,Medicine: Nursing,150,Medicine: Nursing,150.0,Medicine: Nursing
341641,Nursing Open,Journal,-,2054-1058,2900,2021,1,430,2.06976744186047,1.77209302325581,2.43720930232558,0.980102781361175,0.83658098805054,1.15511489973873,0.050561797752809,,,1650,Medicine: Nursing,1650.0,Medicine: Nursing
341710,Nursing Research and Practice,Journal,2090-1429,2090-1437,2900,2021,0,11,0.727272727272727,0.272727272727273,1.36363636363636,0.454121365517246,0.135929205550439,0.861745827224866,0.0,900,Medicine: Nursing,900,Medicine: Nursing,900.0,Medicine: Nursing
341747,NursingPlus Open,Journal,-,2352-9008,2900,2021,0,2,1.5,0.0,3.0,0.313546076753526,0.0,0.627092153507052,0.0,,,900,Medicine: Nursing,900.0,Medicine: Nursing
341797,Nutricion Hospitalaria,Journal,0212-1611,1699-5198,2701; 2916,2021,1,633,1.28120063191153,1.14060031595577,1.43759873617694,0.529126586185165,0.459595631309683,0.606880324644765,0.0579531442663379,441.0,Medicine: Internal medicine: Specialties of internal medicine: Nutritional diseases. Deficiency diseases,441.0,Medicine: Internal medicine: Specialties of internal medicine: Nutritional diseases. Deficiency diseases,441.0,Medicine: Internal medicine: Specialties of internal medicine: Nutritional diseases. Deficiency diseases
341893,Nutrition and Diabetes,Journal,-,2044-4052,2712; 2724,2021,1,129,5.82170542635659,4.82945736434109,7.06976744186047,1.74225450547284,1.41246744630213,2.12987680983306,0.00266311584553928,,,1969.3999999999999,Medicine: Internal medicine: Specialties of internal medicine: Nutritional diseases. Deficiency diseases,1969.3999999999999,Medicine: Internal medicine: Specialties of internal medicine: Nutritional diseases. Deficiency diseases
342404,Obesity Facts,Journal,1662-4025,1662-4033,2737; 3306,2021,1,170,5.06470588235294,3.92352941176471,6.47058823529412,1.72652227666955,1.30776964634943,2.29970717532472,0.0255516840882695,3590,Technology: Home economics: Nutrition. Foods and food supply | Medicine: Internal medicine: Specialties of internal medicine: Nutritional diseases. Deficiency diseases,3590,Technology: Home economics: Nutrition. Foods and food supply | Medicine: Internal medicine: Specialties of internal medicine: Nutritional diseases. Deficiency diseases,3590.0,Technology: Home economics: Nutrition. Foods and food supply | Medicine: Internal medicine: Specialties of internal medicine: Nutritional diseases. Deficiency diseases
342449,Obesity Science and Practice,Journal,-,2055-2238,2712; 2916,2021,1,193,2.32124352331606,1.94300518134715,2.77720207253886,0.837356644294935,0.6971465684781,0.990621527037801,0.0357142857142857,,,2700,Medicine: Internal medicine,2700.0,Medicine: Internal medicine
342655,Obstetrics and Gynecology International,Journal,1687-9589,1687-9597,2729,2021,1,92,1.73913043478261,1.25,2.34782608695652,1.09547277054451,0.776334144162142,1.47043062843651,0.0125,900,Medicine: Gynecology and obstetrics,900,Medicine: Gynecology and obstetrics,900.0,Medicine: Gynecology and obstetrics
342886,Occupational Therapy International,Journal,0966-7903,1557-0703,3609,2021,1,96,1.86458333333333,1.375,2.42708333333333,1.02305404933538,0.717143588654055,1.37073301015113,0.0446927374301676,1450,Medicine: Therapeutics. Pharmacology,1450,Medicine: Therapeutics. Pharmacology,1450.0,Medicine: Therapeutics. Pharmacology
343064,Ocean Science,Journal,1812-0784,1812-0792,1910; 1911,2021,1,288,4.01736111111111,3.3125,4.84375,1.48303820190087,1.23413067127237,1.76444513885489,0.0708729472774417,1283.8,Geography. Anthropology. Recreation: Environmental sciences,1283.8,Geography. Anthropology. Recreation: Environmental sciences,1283.8,Geography. Anthropology. Recreation: Environmental sciences
343166,Oceanography,Journal,1042-8275,-,1910,2021,1,166,3.0421686746988,2.28313253012048,4.00602409638554,0.951848634155093,0.721472753639315,1.20932475371276,0.0297029702970297,500,Geography. Anthropology. Recreation: Oceanography,,,500.0,Geography. Anthropology. Recreation: Oceanography
343825,Oil Shale,Journal,0208-189X,1736-7492,1909; 2102; 2103,2021,1,80,1.075,0.8125,1.3875,0.570427801305404,0.379626885431713,0.80797877062226,0.162790697674419,245.0,Technology | Science: Science (General),245.0,Technology | Science: Science (General),245.0,Technology | Science: Science (General)
344081,Oncogenesis,Journal,-,2157-9024,1306; 1312,2021,1,266,7.24436090225564,6.17669172932331,8.76691729323308,1.45202983722428,1.21062368829157,1.76749344587129,0.0041515308770109,,,2227.4,Medicine: Internal medicine: Neoplasms. Tumors. Oncology. Including cancer and carcinogens,2227.4,Medicine: Internal medicine: Neoplasms. Tumors. Oncology. Including cancer and carcinogens
344090,OncoImmunology,Journal,2162-4011,2162-402X,2403; 2723; 2730,2021,1,879,7.60409556313993,7.10011376564278,8.13083048919226,1.26259966191487,1.17799858972393,1.36127204808585,0.0179533213644524,,,2042.5,Medicine: Internal medicine: Specialties of internal medicine: Immunologic diseases. Allergy | Medicine: Internal medicine: Neoplasms. Tumors. Oncology. Including cancer and carcinogens,2042.5,Medicine: Internal medicine: Specialties of internal medicine: Immunologic diseases. Allergy | Medicine: Internal medicine: Neoplasms. Tumors. Oncology. Including cancer and carcinogens
344146,Oncologist,Journal,1083-7159,1549-490X,1306; 2730,2021,1,938,5.80490405117271,5.25692963752665,6.40085287846482,1.61159421726782,1.45631244537709,1.77759882271935,0.0170798898071625,,,3494,Medicine: Internal medicine: Neoplasms. Tumors. Oncology. Including cancer and carcinogens,3494.0,Medicine: Internal medicine: Neoplasms. Tumors. Oncology. Including cancer and carcinogens
344419,One Ecosystem,Journal,-,2367-8194,1901; 2303; 2309,2021,1,55,3.70909090909091,2.45454545454545,5.56363636363636,1.12316079362559,0.695889010165757,1.68028967287965,0.0980392156862745,,,441.0,Science: Biology (General): Ecology,441.0,Science: Biology (General): Ecology
344425,One Health,Journal,-,2352-7714,2725; 2739,2021,1,114,6.56140350877193,4.78947368421053,8.79824561403509,2.02638564603667,1.53413069756151,2.66227768787534,0.0588235294117647,,,1800,Medicine: Medicine (General),1800.0,Medicine: Medicine (General)
344785,Open Access Journal of Clinical Trials,Journal,-,1179-1519,2736; 3001,2021,1,17,0.823529411764706,0.235294117647059,1.58823529411765,0.178770598345331,0.0591331821315542,0.325178573830862,0.0,,,1806,Medicine,1806.0,Medicine
344832,Open Agriculture,Journal,-,2391-9531,1100,2021,1,235,1.66808510638298,1.39148936170213,1.99148936170213,0.811320786645053,0.652298889518908,0.984401972754536,0.0280612244897959,,,980.0,Agriculture: Agriculture (General),980.0,Agriculture: Agriculture (General)
